B01003_001E,NAME,state,county,tract
3557,"Census Tract 218.02, Hamilton County, Ohio",39,061,021802
1633,"Census Tract 219, Hamilton County, Ohio",39,061,021900
3771,"Census Tract 220, Hamilton County, Ohio",39,061,022000
4597,"Census Tract 221.01, Hamilton County, Ohio",39,061,022101
6768,"Census Tract 221.02, Hamilton County, Ohio",39,061,022102
4517,"Census Tract 222, Hamilton County, Ohio",39,061,022200
6027,"Census Tract 223.01, Hamilton County, Ohio",39,061,022301
5705,"Census Tract 223.02, Hamilton County, Ohio",39,061,022302
2240,"Census Tract 224, Hamilton County, Ohio",39,061,022400
3802,"Census Tract 225, Hamilton County, Ohio",39,061,022500
6363,"Census Tract 226.01, Hamilton County, Ohio",39,061,022601
2600,"Census Tract 226.02, Hamilton County, Ohio",39,061,022602
3359,"Census Tract 227, Hamilton County, Ohio",39,061,022700
4380,"Census Tract 230.01, Hamilton County, Ohio",39,061,023001
5367,"Census Tract 230.02, Hamilton County, Ohio",39,061,023002
4914,"Census Tract 4161, Medina County, Ohio",39,103,416100
4384,"Census Tract 4162, Medina County, Ohio",39,103,416200
2729,"Census Tract 4163, Medina County, Ohio",39,103,416300
3376,"Census Tract 4164, Medina County, Ohio",39,103,416400
4508,"Census Tract 4170.01, Medina County, Ohio",39,103,417001
4755,"Census Tract 4170.02, Medina County, Ohio",39,103,417002
6760,"Census Tract 4171, Medina County, Ohio",39,103,417100
7087,"Census Tract 4172, Medina County, Ohio",39,103,417200
4395,"Census Tract 4173, Medina County, Ohio",39,103,417300
4170,"Census Tract 9641, Meigs County, Ohio",39,105,964100
4315,"Census Tract 9642, Meigs County, Ohio",39,105,964200
4812,"Census Tract 9643, Meigs County, Ohio",39,105,964300
3212,"Census Tract 9644, Meigs County, Ohio",39,105,964400
2905,"Census Tract 9645, Meigs County, Ohio",39,105,964500
3560,"Census Tract 9646, Meigs County, Ohio",39,105,964600
3472,"Census Tract 9672, Mercer County, Ohio",39,107,967200
4429,"Census Tract 9673, Mercer County, Ohio",39,107,967300
4854,"Census Tract 9674, Mercer County, Ohio",39,107,967400
5411,"Census Tract 9675, Mercer County, Ohio",39,107,967500
2494,"Census Tract 9676, Mercer County, Ohio",39,107,967600
6426,"Census Tract 9677, Mercer County, Ohio",39,107,967700
1871,"Census Tract 9678, Mercer County, Ohio",39,107,967800
7074,"Census Tract 9679, Mercer County, Ohio",39,107,967900
5003,"Census Tract 9680, Mercer County, Ohio",39,107,968000
4260,"Census Tract 3001, Miami County, Ohio",39,109,300100
4237,"Census Tract 3150.01, Miami County, Ohio",39,109,315001
4250,"Census Tract 3150.02, Miami County, Ohio",39,109,315002
5732,"Census Tract 3151, Miami County, Ohio",39,109,315100
5602,"Census Tract 3153, Miami County, Ohio",39,109,315300
3714,"Census Tract 3201, Miami County, Ohio",39,109,320100
2955,"Census Tract 3250, Miami County, Ohio",39,109,325000
3522,"Census Tract 3301, Miami County, Ohio",39,109,330100
5430,"Census Tract 3401, Miami County, Ohio",39,109,340100
4849,"Census Tract 3450, Miami County, Ohio",39,109,345000
5327,"Census Tract 3501.01, Miami County, Ohio",39,109,350101
3068,"Census Tract 3501.02, Miami County, Ohio",39,109,350102
6085,"Census Tract 3550.01, Miami County, Ohio",39,109,355001
1657,"Census Tract 3550.02, Miami County, Ohio",39,109,355002
3185,"Census Tract 3650.01, Miami County, Ohio",39,109,365001
5337,"Census Tract 3650.02, Miami County, Ohio",39,109,365002
3476,"Census Tract 3651.01, Miami County, Ohio",39,109,365101
5130,"Census Tract 3651.02, Miami County, Ohio",39,109,365102
3749,"Census Tract 3652, Miami County, Ohio",39,109,365200
6001,"Census Tract 3653.01, Miami County, Ohio",39,109,365301
6369,"Census Tract 3653.02, Miami County, Ohio",39,109,365302
8343,"Census Tract 3801, Miami County, Ohio",39,109,380100
3796,"Census Tract 3901, Miami County, Ohio",39,109,390100
5101,"Census Tract 206, Tuscarawas County, Ohio",39,157,020600
6383,"Census Tract 207, Tuscarawas County, Ohio",39,157,020700
2565,"Census Tract 208.01, Tuscarawas County, Ohio",39,157,020801
2371,"Census Tract 208.02, Tuscarawas County, Ohio",39,157,020802
4311,"Census Tract 209, Tuscarawas County, Ohio",39,157,020900
5100,"Census Tract 210, Tuscarawas County, Ohio",39,157,021000
2865,"Census Tract 211, Tuscarawas County, Ohio",39,157,021100
2977,"Census Tract 212, Tuscarawas County, Ohio",39,157,021200
4900,"Census Tract 213, Tuscarawas County, Ohio",39,157,021300
2661,"Census Tract 214, Tuscarawas County, Ohio",39,157,021400
3273,"Census Tract 215.01, Tuscarawas County, Ohio",39,157,021501
2111,"Census Tract 215.02, Tuscarawas County, Ohio",39,157,021502
2528,"Census Tract 215.03, Tuscarawas County, Ohio",39,157,021503
3986,"Census Tract 216, Tuscarawas County, Ohio",39,157,021600
5375,"Census Tract 217, Tuscarawas County, Ohio",39,157,021700
3122,"Census Tract 218, Tuscarawas County, Ohio",39,157,021800
2514,"Census Tract 219, Tuscarawas County, Ohio",39,157,021900
3390,"Census Tract 220.01, Tuscarawas County, Ohio",39,157,022001
3605,"Census Tract 220.02, Tuscarawas County, Ohio",39,157,022002
4459,"Census Tract 501, Union County, Ohio",39,159,050100
5384,"Census Tract 502, Union County, Ohio",39,159,050200
3968,"Census Tract 503.01, Union County, Ohio",39,159,050301
8132,"Census Tract 503.03, Union County, Ohio",39,159,050303
2650,"Census Tract 503.04, Union County, Ohio",39,159,050304
5859,"Census Tract 504.01, Union County, Ohio",39,159,050401
4047,"Census Tract 504.02, Union County, Ohio",39,159,050402
3552,"Census Tract 505.01, Union County, Ohio",39,159,050501
1978,"Census Tract 505.02, Union County, Ohio",39,159,050502
6632,"Census Tract 506.01, Union County, Ohio",39,159,050601
4160,"Census Tract 506.02, Union County, Ohio",39,159,050602
4060,"Census Tract 507.01, Union County, Ohio",39,159,050701
2990,"Census Tract 507.02, Union County, Ohio",39,159,050702
4291,"Census Tract 201, Van Wert County, Ohio",39,161,020100
4466,"Census Tract 202, Van Wert County, Ohio",39,161,020200
2649,"Census Tract 203, Van Wert County, Ohio",39,161,020300
3068,"Census Tract 204, Van Wert County, Ohio",39,161,020400
2930,"Census Tract 205, Van Wert County, Ohio",39,161,020500
1401,"Census Tract 206, Van Wert County, Ohio",39,161,020600
1607,"Census Tract 207, Van Wert County, Ohio",39,161,020700
4208,"Census Tract 208, Van Wert County, Ohio",39,161,020800
3593,"Census Tract 209, Van Wert County, Ohio",39,161,020900
5175,"Census Tract 9530, Vinton County, Ohio",39,163,953000
4817,"Census Tract 9531, Vinton County, Ohio",39,163,953100
3053,"Census Tract 9532, Vinton County, Ohio",39,163,953200
4034,"Census Tract 301.01, Warren County, Ohio",39,165,030101
4862,"Census Tract 301.02, Warren County, Ohio",39,165,030102
1247,"Census Tract 302, Warren County, Ohio",39,165,030200
2448,"Census Tract 9701.01, Ashland County, Ohio",39,005,970101
6015,"Census Tract 9701.02, Ashland County, Ohio",39,005,970102
6475,"Census Tract 9702, Ashland County, Ohio",39,005,970200
3999,"Census Tract 9703, Ashland County, Ohio",39,005,970300
3297,"Census Tract 9704, Ashland County, Ohio",39,005,970400
3395,"Census Tract 9705, Ashland County, Ohio",39,005,970500
5476,"Census Tract 9706, Ashland County, Ohio",39,005,970600
4941,"Census Tract 9707, Ashland County, Ohio",39,005,970700
3910,"Census Tract 9708, Ashland County, Ohio",39,005,970800
4475,"Census Tract 9709, Ashland County, Ohio",39,005,970900
5134,"Census Tract 9710, Ashland County, Ohio",39,005,971000
3968,"Census Tract 9711, Ashland County, Ohio",39,005,971100
4752,"Census Tract 1.01, Ashtabula County, Ohio",39,007,000101
3074,"Census Tract 1.02, Ashtabula County, Ohio",39,007,000102
3397,"Census Tract 1.03, Ashtabula County, Ohio",39,007,000103
4178,"Census Tract 2, Ashtabula County, Ohio",39,007,000200
2162,"Census Tract 3, Ashtabula County, Ohio",39,007,000300
1697,"Census Tract 4, Ashtabula County, Ohio",39,007,000400
4204,"Census Tract 5, Ashtabula County, Ohio",39,007,000500
2904,"Census Tract 6.01, Ashtabula County, Ohio",39,007,000601
3644,"Census Tract 6.02, Ashtabula County, Ohio",39,007,000602
3820,"Census Tract 6.03, Ashtabula County, Ohio",39,007,000603
3151,"Census Tract 7.01, Ashtabula County, Ohio",39,007,000701
2510,"Census Tract 7.02, Ashtabula County, Ohio",39,007,000702
3256,"Census Tract 7.03, Ashtabula County, Ohio",39,007,000703
3422,"Census Tract 7.04, Ashtabula County, Ohio",39,007,000704
1602,"Census Tract 8.01, Ashtabula County, Ohio",39,007,000801
4960,"Census Tract 8.02, Ashtabula County, Ohio",39,007,000802
4456,"Census Tract 9, Ashtabula County, Ohio",39,007,000900
4986,"Census Tract 10.01, Ashtabula County, Ohio",39,007,001001
3645,"Census Tract 10.02, Ashtabula County, Ohio",39,007,001002
1677,"Census Tract 11.01, Ashtabula County, Ohio",39,007,001101
5807,"Census Tract 11.02, Ashtabula County, Ohio",39,007,001102
3397,"Census Tract 12.01, Ashtabula County, Ohio",39,007,001201
3704,"Census Tract 12.02, Ashtabula County, Ohio",39,007,001202
2931,"Census Tract 13.01, Ashtabula County, Ohio",39,007,001301
2723,"Census Tract 13.03, Ashtabula County, Ohio",39,007,001303
2507,"Census Tract 13.04, Ashtabula County, Ohio",39,007,001304
4173,"Census Tract 14.01, Ashtabula County, Ohio",39,007,001401
4677,"Census Tract 14.02, Ashtabula County, Ohio",39,007,001402
0,"Census Tract 9900, Ashtabula County, Ohio",39,007,990000
4049,"Census Tract 9726, Athens County, Ohio",39,009,972600
4093,"Census Tract 9727, Athens County, Ohio",39,009,972700
4548,"Census Tract 9728, Athens County, Ohio",39,009,972800
5919,"Census Tract 9729, Athens County, Ohio",39,009,972900
3705,"Census Tract 9730, Athens County, Ohio",39,009,973000
4365,"Census Tract 9731.01, Athens County, Ohio",39,009,973101
3694,"Census Tract 1958, Cuyahoga County, Ohio",39,035,195800
4081,"Census Tract 1959, Cuyahoga County, Ohio",39,035,195900
1683,"Census Tract 1960, Cuyahoga County, Ohio",39,035,196000
2404,"Census Tract 1961, Cuyahoga County, Ohio",39,035,196100
3838,"Census Tract 1962, Cuyahoga County, Ohio",39,035,196200
3937,"Census Tract 1963, Cuyahoga County, Ohio",39,035,196300
3189,"Census Tract 1964, Cuyahoga County, Ohio",39,035,196400
3746,"Census Tract 1968, Cuyahoga County, Ohio",39,035,196800
3005,"Census Tract 1970, Cuyahoga County, Ohio",39,035,197000
4018,"Census Tract 1971, Cuyahoga County, Ohio",39,035,197100
2061,"Census Tract 1972, Cuyahoga County, Ohio",39,035,197200
3487,"Census Tract 1973, Cuyahoga County, Ohio",39,035,197300
3665,"Census Tract 1974, Cuyahoga County, Ohio",39,035,197400
3690,"Census Tract 1975, Cuyahoga County, Ohio",39,035,197500
3134,"Census Tract 1976, Cuyahoga County, Ohio",39,035,197600
3215,"Census Tract 1977, Cuyahoga County, Ohio",39,035,197700
3415,"Census Tract 1978, Cuyahoga County, Ohio",39,035,197800
1750,"Census Tract 1979, Cuyahoga County, Ohio",39,035,197900
2754,"Census Tract 1980, Cuyahoga County, Ohio",39,035,198000
2309,"Census Tract 1981, Cuyahoga County, Ohio",39,035,198100
3573,"Census Tract 1982, Cuyahoga County, Ohio",39,035,198200
3999,"Census Tract 1983, Cuyahoga County, Ohio",39,035,198300
2821,"Census Tract 1984, Cuyahoga County, Ohio",39,035,198400
1567,"Census Tract 1985, Cuyahoga County, Ohio",39,035,198500
4557,"Census Tract 1986, Cuyahoga County, Ohio",39,035,198600
2120,"Census Tract 1987, Cuyahoga County, Ohio",39,035,198700
2186,"Census Tract 1988, Cuyahoga County, Ohio",39,035,198800
1969,"Census Tract 1989, Cuyahoga County, Ohio",39,035,198900
1291,"Census Tract 1990, Cuyahoga County, Ohio",39,035,199000
2070,"Census Tract 1991, Cuyahoga County, Ohio",39,035,199100
1704,"Census Tract 1992, Cuyahoga County, Ohio",39,035,199200
2223,"Census Tract 1993, Cuyahoga County, Ohio",39,035,199300
0,"Census Tract 9801, Cuyahoga County, Ohio",39,035,980100
0,"Census Tract 9802, Cuyahoga County, Ohio",39,035,980200
0,"Census Tract 9805, Cuyahoga County, Ohio",39,035,980500
0,"Census Tract 9809, Cuyahoga County, Ohio",39,035,980900
0,"Census Tract 9810, Cuyahoga County, Ohio",39,035,981000
0,"Census Tract 9811, Cuyahoga County, Ohio",39,035,981100
0,"Census Tract 9900, Cuyahoga County, Ohio",39,035,990000
3739,"Census Tract 5001, Darke County, Ohio",39,037,500100
3873,"Census Tract 5101, Darke County, Ohio",39,037,510100
3654,"Census Tract 5201, Darke County, Ohio",39,037,520100
4302,"Census Tract 5301, Darke County, Ohio",39,037,530100
3508,"Census Tract 5401, Darke County, Ohio",39,037,540100
3178,"Census Tract 5501, Darke County, Ohio",39,037,550100
2297,"Census Tract 5550.01, Darke County, Ohio",39,037,555001
4196,"Census Tract 5550.02, Darke County, Ohio",39,037,555002
2709,"Census Tract 231, Hamilton County, Ohio",39,061,023100
2593,"Census Tract 232.01, Hamilton County, Ohio",39,061,023201
5374,"Census Tract 232.10, Hamilton County, Ohio",39,061,023210
3218,"Census Tract 232.22, Hamilton County, Ohio",39,061,023222
4065,"Census Tract 233, Hamilton County, Ohio",39,061,023300
3566,"Census Tract 234, Hamilton County, Ohio",39,061,023400
4603,"Census Tract 235.01, Hamilton County, Ohio",39,061,023501
2973,"Census Tract 235.21, Hamilton County, Ohio",39,061,023521
5374,"Census Tract 235.22, Hamilton County, Ohio",39,061,023522
3973,"Census Tract 236, Hamilton County, Ohio",39,061,023600
3038,"Census Tract 237.01, Hamilton County, Ohio",39,061,023701
2427,"Census Tract 237.02, Hamilton County, Ohio",39,061,023702
5196,"Census Tract 238, Hamilton County, Ohio",39,061,023800
4436,"Census Tract 239.01, Hamilton County, Ohio",39,061,023901
4956,"Census Tract 239.02, Hamilton County, Ohio",39,061,023902
5050,"Census Tract 240.01, Hamilton County, Ohio",39,061,024001
3042,"Census Tract 240.02, Hamilton County, Ohio",39,061,024002
7084,"Census Tract 241, Hamilton County, Ohio",39,061,024100
2731,"Census Tract 242, Hamilton County, Ohio",39,061,024200
3672,"Census Tract 243.01, Hamilton County, Ohio",39,061,024301
6883,"Census Tract 243.03, Hamilton County, Ohio",39,061,024303
8852,"Census Tract 243.22, Hamilton County, Ohio",39,061,024322
4048,"Census Tract 243.23, Hamilton County, Ohio",39,061,024323
4501,"Census Tract 243.24, Hamilton County, Ohio",39,061,024324
4611,"Census Tract 244.01, Hamilton County, Ohio",39,061,024401
2687,"Census Tract 244.02, Hamilton County, Ohio",39,061,024402
1735,"Census Tract 247, Hamilton County, Ohio",39,061,024700
3626,"Census Tract 248, Hamilton County, Ohio",39,061,024800
866,"Census Tract 249.01, Hamilton County, Ohio",39,061,024901
5281,"Census Tract 249.03, Hamilton County, Ohio",39,061,024903
3357,"Census Tract 249.04, Hamilton County, Ohio",39,061,024904
7076,"Census Tract 250.01, Hamilton County, Ohio",39,061,025001
6937,"Census Tract 250.02, Hamilton County, Ohio",39,061,025002
4916,"Census Tract 251.01, Hamilton County, Ohio",39,061,025101
7481,"Census Tract 251.02, Hamilton County, Ohio",39,061,025102
6716,"Census Tract 251.03, Hamilton County, Ohio",39,061,025103
4325,"Census Tract 252, Hamilton County, Ohio",39,061,025200
2650,"Census Tract 253, Hamilton County, Ohio",39,061,025300
1617,"Census Tract 254.01, Hamilton County, Ohio",39,061,025401
3236,"Census Tract 254.02, Hamilton County, Ohio",39,061,025402
3990,"Census Tract 255, Hamilton County, Ohio",39,061,025500
4025,"Census Tract 256, Hamilton County, Ohio",39,061,025600
2071,"Census Tract 257, Hamilton County, Ohio",39,061,025700
4353,"Census Tract 258, Hamilton County, Ohio",39,061,025800
5737,"Census Tract 260.01, Hamilton County, Ohio",39,061,026001
5317,"Census Tract 260.02, Hamilton County, Ohio",39,061,026002
3174,"Census Tract 9666, Monroe County, Ohio",39,111,966600
3676,"Census Tract 9667, Monroe County, Ohio",39,111,966700
3409,"Census Tract 9668, Monroe County, Ohio",39,111,966800
3568,"Census Tract 9669, Monroe County, Ohio",39,111,966900
2682,"Census Tract 1, Montgomery County, Ohio",39,113,000100
2216,"Census Tract 2, Montgomery County, Ohio",39,113,000200
1871,"Census Tract 3, Montgomery County, Ohio",39,113,000300
4028,"Census Tract 4, Montgomery County, Ohio",39,113,000400
3759,"Census Tract 5, Montgomery County, Ohio",39,113,000500
1688,"Census Tract 6, Montgomery County, Ohio",39,113,000600
2107,"Census Tract 7, Montgomery County, Ohio",39,113,000700
3750,"Census Tract 8.01, Montgomery County, Ohio",39,113,000801
2005,"Census Tract 8.02, Montgomery County, Ohio",39,113,000802
2798,"Census Tract 9, Montgomery County, Ohio",39,113,000900
1233,"Census Tract 10, Montgomery County, Ohio",39,113,001000
3677,"Census Tract 11, Montgomery County, Ohio",39,113,001100
1172,"Census Tract 12, Montgomery County, Ohio",39,113,001200
4080,"Census Tract 15.01, Montgomery County, Ohio",39,113,001501
2145,"Census Tract 16, Montgomery County, Ohio",39,113,001600
599,"Census Tract 17, Montgomery County, Ohio",39,113,001700
2321,"Census Tract 18.01, Montgomery County, Ohio",39,113,001801
4210,"Census Tract 18.02, Montgomery County, Ohio",39,113,001802
4056,"Census Tract 19, Montgomery County, Ohio",39,113,001900
2694,"Census Tract 20, Montgomery County, Ohio",39,113,002000
2975,"Census Tract 22, Montgomery County, Ohio",39,113,002200
2750,"Census Tract 23, Montgomery County, Ohio",39,113,002300
2375,"Census Tract 24, Montgomery County, Ohio",39,113,002400
5268,"Census Tract 25, Montgomery County, Ohio",39,113,002500
5557,"Census Tract 26, Montgomery County, Ohio",39,113,002600
2132,"Census Tract 27, Montgomery County, Ohio",39,113,002700
2181,"Census Tract 28, Montgomery County, Ohio",39,113,002800
4071,"Census Tract 29, Montgomery County, Ohio",39,113,002900
2918,"Census Tract 30, Montgomery County, Ohio",39,113,003000
2975,"Census Tract 31, Montgomery County, Ohio",39,113,003100
3760,"Census Tract 32.01, Montgomery County, Ohio",39,113,003201
5309,"Census Tract 33, Montgomery County, Ohio",39,113,003300
7280,"Census Tract 34.02, Montgomery County, Ohio",39,113,003402
3673,"Census Tract 34.03, Montgomery County, Ohio",39,113,003403
2173,"Census Tract 34.04, Montgomery County, Ohio",39,113,003404
2192,"Census Tract 35, Montgomery County, Ohio",39,113,003500
2141,"Census Tract 38, Montgomery County, Ohio",39,113,003800
2114,"Census Tract 39, Montgomery County, Ohio",39,113,003900
2131,"Census Tract 41, Montgomery County, Ohio",39,113,004100
1894,"Census Tract 42, Montgomery County, Ohio",39,113,004200
2171,"Census Tract 43, Montgomery County, Ohio",39,113,004300
1609,"Census Tract 44, Montgomery County, Ohio",39,113,004400
1443,"Census Tract 46, Montgomery County, Ohio",39,113,004600
3725,"Census Tract 305.01, Warren County, Ohio",39,165,030501
5660,"Census Tract 305.03, Warren County, Ohio",39,165,030503
5248,"Census Tract 305.04, Warren County, Ohio",39,165,030504
4087,"Census Tract 306, Warren County, Ohio",39,165,030600
7068,"Census Tract 307, Warren County, Ohio",39,165,030700
6599,"Census Tract 308, Warren County, Ohio",39,165,030800
8366,"Census Tract 309.01, Warren County, Ohio",39,165,030901
6669,"Census Tract 309.02, Warren County, Ohio",39,165,030902
7465,"Census Tract 310.01, Warren County, Ohio",39,165,031001
1723,"Census Tract 310.02, Warren County, Ohio",39,165,031002
4257,"Census Tract 311, Warren County, Ohio",39,165,031100
7617,"Census Tract 312, Warren County, Ohio",39,165,031200
4880,"Census Tract 313, Warren County, Ohio",39,165,031300
4969,"Census Tract 314, Warren County, Ohio",39,165,031400
5046,"Census Tract 315, Warren County, Ohio",39,165,031500
984,"Census Tract 316.01, Warren County, Ohio",39,165,031601
3637,"Census Tract 316.02, Warren County, Ohio",39,165,031602
3533,"Census Tract 316.03, Warren County, Ohio",39,165,031603
5783,"Census Tract 317, Warren County, Ohio",39,165,031700
6249,"Census Tract 319.04, Warren County, Ohio",39,165,031904
5817,"Census Tract 319.05, Warren County, Ohio",39,165,031905
4045,"Census Tract 319.06, Warren County, Ohio",39,165,031906
12940,"Census Tract 319.07, Warren County, Ohio",39,165,031907
5205,"Census Tract 319.08, Warren County, Ohio",39,165,031908
8285,"Census Tract 320.03, Warren County, Ohio",39,165,032003
6310,"Census Tract 320.04, Warren County, Ohio",39,165,032004
4432,"Census Tract 320.06, Warren County, Ohio",39,165,032006
4237,"Census Tract 320.08, Warren County, Ohio",39,165,032008
7896,"Census Tract 320.09, Warren County, Ohio",39,165,032009
3206,"Census Tract 320.10, Warren County, Ohio",39,165,032010
3191,"Census Tract 320.11, Warren County, Ohio",39,165,032011
7445,"Census Tract 321, Warren County, Ohio",39,165,032100
5581,"Census Tract 322.02, Warren County, Ohio",39,165,032202
7481,"Census Tract 322.03, Warren County, Ohio",39,165,032203
4347,"Census Tract 322.04, Warren County, Ohio",39,165,032204
7663,"Census Tract 322.05, Warren County, Ohio",39,165,032205
2449,"Census Tract 322.06, Warren County, Ohio",39,165,032206
4900,"Census Tract 323, Warren County, Ohio",39,165,032300
5331,"Census Tract 324, Warren County, Ohio",39,165,032400
3535,"Census Tract 325.01, Warren County, Ohio",39,165,032501
4536,"Census Tract 325.02, Warren County, Ohio",39,165,032502
3894,"Census Tract 201.01, Washington County, Ohio",39,167,020101
1990,"Census Tract 201.02, Washington County, Ohio",39,167,020102
3240,"Census Tract 202.01, Washington County, Ohio",39,167,020201
3577,"Census Tract 202.02, Washington County, Ohio",39,167,020202
3722,"Census Tract 203, Washington County, Ohio",39,167,020300
2284,"Census Tract 204, Washington County, Ohio",39,167,020400
3661,"Census Tract 9733, Athens County, Ohio",39,009,973300
3483,"Census Tract 9734, Athens County, Ohio",39,009,973400
3222,"Census Tract 9735, Athens County, Ohio",39,009,973500
4120,"Census Tract 9736, Athens County, Ohio",39,009,973600
4610,"Census Tract 9737, Athens County, Ohio",39,009,973700
4876,"Census Tract 9738, Athens County, Ohio",39,009,973800
6291,"Census Tract 9739.01, Athens County, Ohio",39,009,973901
3906,"Census Tract 9739.02, Athens County, Ohio",39,009,973902
4140,"Census Tract 401, Auglaize County, Ohio",39,011,040100
4222,"Census Tract 402, Auglaize County, Ohio",39,011,040200
3557,"Census Tract 403, Auglaize County, Ohio",39,011,040300
6525,"Census Tract 404, Auglaize County, Ohio",39,011,040400
5193,"Census Tract 405, Auglaize County, Ohio",39,011,040500
3581,"Census Tract 406, Auglaize County, Ohio",39,011,040600
3719,"Census Tract 409, Auglaize County, Ohio",39,011,040900
3658,"Census Tract 410, Auglaize County, Ohio",39,011,041000
3906,"Census Tract 411, Auglaize County, Ohio",39,011,041100
1655,"Census Tract 412.01, Auglaize County, Ohio",39,011,041201
5553,"Census Tract 412.02, Auglaize County, Ohio",39,011,041202
4129,"Census Tract 101, Belmont County, Ohio",39,013,010100
3317,"Census Tract 102, Belmont County, Ohio",39,013,010200
3513,"Census Tract 103, Belmont County, Ohio",39,013,010300
4101,"Census Tract 106, Belmont County, Ohio",39,013,010600
2308,"Census Tract 107, Belmont County, Ohio",39,013,010700
2057,"Census Tract 108.02, Belmont County, Ohio",39,013,010802
1665,"Census Tract 109.01, Belmont County, Ohio",39,013,010901
5045,"Census Tract 109.02, Belmont County, Ohio",39,013,010902
4478,"Census Tract 110, Belmont County, Ohio",39,013,011000
3200,"Census Tract 112, Belmont County, Ohio",39,013,011200
4038,"Census Tract 113, Belmont County, Ohio",39,013,011300
4309,"Census Tract 114, Belmont County, Ohio",39,013,011400
1609,"Census Tract 115, Belmont County, Ohio",39,013,011500
1168,"Census Tract 116, Belmont County, Ohio",39,013,011600
1280,"Census Tract 117, Belmont County, Ohio",39,013,011700
2998,"Census Tract 119, Belmont County, Ohio",39,013,011900
2314,"Census Tract 120, Belmont County, Ohio",39,013,012000
5097,"Census Tract 9732, Athens County, Ohio",39,009,973200
1429,"Census Tract 121, Belmont County, Ohio",39,013,012100
1503,"Census Tract 122.01, Belmont County, Ohio",39,013,012201
4830,"Census Tract 122.02, Belmont County, Ohio",39,013,012202
3870,"Census Tract 123, Belmont County, Ohio",39,013,012300
4263,"Census Tract 124, Belmont County, Ohio",39,013,012400
4294,"Census Tract 9512.01, Brown County, Ohio",39,015,951201
4924,"Census Tract 9512.02, Brown County, Ohio",39,015,951202
5118,"Census Tract 9513.01, Brown County, Ohio",39,015,951301
2410,"Census Tract 9513.02, Brown County, Ohio",39,015,951302
4532,"Census Tract 9514, Brown County, Ohio",39,015,951400
3434,"Census Tract 5551.02, Darke County, Ohio",39,037,555102
3858,"Census Tract 5601.01, Darke County, Ohio",39,037,560101
3260,"Census Tract 5601.02, Darke County, Ohio",39,037,560102
3162,"Census Tract 5701.01, Darke County, Ohio",39,037,570101
5420,"Census Tract 5701.02, Darke County, Ohio",39,037,570102
4400,"Census Tract 9581, Defiance County, Ohio",39,039,958100
5009,"Census Tract 9582, Defiance County, Ohio",39,039,958200
3899,"Census Tract 9583, Defiance County, Ohio",39,039,958300
3993,"Census Tract 9584, Defiance County, Ohio",39,039,958400
3990,"Census Tract 9585, Defiance County, Ohio",39,039,958500
3749,"Census Tract 9586, Defiance County, Ohio",39,039,958600
4521,"Census Tract 9587, Defiance County, Ohio",39,039,958700
3555,"Census Tract 9588, Defiance County, Ohio",39,039,958800
4908,"Census Tract 9589, Defiance County, Ohio",39,039,958900
5928,"Census Tract 101, Delaware County, Ohio",39,041,010100
6088,"Census Tract 102, Delaware County, Ohio",39,041,010200
2856,"Census Tract 104.20, Delaware County, Ohio",39,041,010420
2705,"Census Tract 104.21, Delaware County, Ohio",39,041,010421
6361,"Census Tract 104.22, Delaware County, Ohio",39,041,010422
7053,"Census Tract 105.20, Delaware County, Ohio",39,041,010520
3581,"Census Tract 105.30, Delaware County, Ohio",39,041,010530
3273,"Census Tract 111.01, Delaware County, Ohio",39,041,011101
5794,"Census Tract 111.02, Delaware County, Ohio",39,041,011102
3435,"Census Tract 112, Delaware County, Ohio",39,041,011200
3566,"Census Tract 114.11, Delaware County, Ohio",39,041,011411
4920,"Census Tract 114.12, Delaware County, Ohio",39,041,011412
6644,"Census Tract 114.21, Delaware County, Ohio",39,041,011421
7080,"Census Tract 114.23, Delaware County, Ohio",39,041,011423
2863,"Census Tract 114.30, Delaware County, Ohio",39,041,011430
1126,"Census Tract 114.31, Delaware County, Ohio",39,041,011431
7232,"Census Tract 114.32, Delaware County, Ohio",39,041,011432
3638,"Census Tract 115.20, Delaware County, Ohio",39,041,011520
4761,"Census Tract 115.30, Delaware County, Ohio",39,041,011530
6206,"Census Tract 115.40, Delaware County, Ohio",39,041,011540
4442,"Census Tract 115.61, Delaware County, Ohio",39,041,011561
6178,"Census Tract 115.62, Delaware County, Ohio",39,041,011562
3506,"Census Tract 5551.01, Darke County, Ohio",39,037,555101
6007,"Census Tract 115.63, Delaware County, Ohio",39,041,011563
5246,"Census Tract 115.64, Delaware County, Ohio",39,041,011564
4118,"Census Tract 115.65, Delaware County, Ohio",39,041,011565
7226,"Census Tract 116.04, Delaware County, Ohio",39,041,011604
6651,"Census Tract 117.10, Delaware County, Ohio",39,041,011710
6196,"Census Tract 117.40, Delaware County, Ohio",39,041,011740
5231,"Census Tract 117.60, Delaware County, Ohio",39,041,011760
6829,"Census Tract 117.62, Delaware County, Ohio",39,041,011762
5077,"Census Tract 117.63, Delaware County, Ohio",39,041,011763
4418,"Census Tract 261.03, Hamilton County, Ohio",39,061,026103
4445,"Census Tract 261.04, Hamilton County, Ohio",39,061,026104
1441,"Census Tract 262, Hamilton County, Ohio",39,061,026200
1132,"Census Tract 263, Hamilton County, Ohio",39,061,026300
2970,"Census Tract 264, Hamilton County, Ohio",39,061,026400
