STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,unique_id,unique_id2,unique_id3,unique_id4,County,Concat_cou,Concat_c_1,Concat_c_2,Concat_c_3,Concat_c_4,Concat_c_5,Concat_c_6,Concat_c_7,Concat_c_8,Concat_c_9,Concat_c10,Concat_c11,Concat_c12,Concat_c13,Concat_c14,Concat_c15,Concat_c16,Concat_c17,Concat_c18,Concat_c19,Concat_c20,Concat_c21,Concat_c22,Concat_c23,Concat_c24,Concat_c25,Concat_c26,Concat_c27,TPop_Int,lat,long
"39","035","105602","39035105602","1056.02",Census Tract 1056.02,G5020,S,"1722035","25329","+41.4545791","-081.6948823",035_105602,35_105602,,35_105602,Cuyahoga County,"Census Tract 1056.02, Cuyahoga County, Ohio","350","145","92","102","11","1612","130","295","558","410","80","108","31","1187","139","316","228","30","285","196","13","688","39","35","105602","2630",35_105602,"2630",41.451268,-81.694558
"39","035","105700","39035105700","1057",Census Tract 1057,G5020,S,"1623308","9276","+41.4404690","-081.6932440",035_105700,35_105700,,35_105700,Cuyahoga County,"Census Tract 1057, Cuyahoga County, Ohio","243","136","84","23","0","2876","153","343","1071","704","145","398","62","2380","460","521","521","150","398","376","157","1609","39","35","105700","4004",35_105700,"4004",41.440757,-81.692334
"39","035","105900","39035105900","1059",Census Tract 1059,G5020,S,"1543651","817","+41.4251582","-081.7042010",035_105900,35_105900,,35_105900,Cuyahoga County,"Census Tract 1059, Cuyahoga County, Ohio","164","105","24","35","0","2475","121","325","948","634","171","231","45","2029","276","481","428","28","434","387","70","1221","39","35","105900","3084",35_105900,"3084",41.425307,-81.702875
"39","035","106100","39035106100","1061",Census Tract 1061,G5020,S,"1615662","0","+41.4449679","-081.7261131",035_106100,35_106100,,35_106100,Cuyahoga County,"Census Tract 1061, Cuyahoga County, Ohio","419","45","164","139","71","2754","152","132","994","702","239","437","98","2470","535","529","511","174","684","606","122","1156","39","35","106100","3701",35_106100,"3701",41.444968,-81.726113
"39","035","161000","39035161000","1610",Census Tract 1610,G5020,S,"372680","0","+41.4814194","-081.8141811",035_161000,35_161000,,35_161000,Cuyahoga County,"Census Tract 1610, Cuyahoga County, Ohio","154","10","46","59","39","1263","4","10","181","224","78","476","290","1249","766","517","503","383","253","253","189","370","39","35","161000","1639",35_161000,"1639",41.481419,-81.814181
"39","165","032003","39165032003","320.03",Census Tract 320.03,G5020,S,"13411907","581444","+39.3294301","-084.2615214",165_032003,165_032003,,165_32003,Warren County,"Census Tract 320.03, Warren County, Ohio","475","35","234","129","77","6098","72","61","1571","889","411","1684","1410","5965","3094","920","920","602","982","960","645","2671","39","165","32003","8285",165_32003,"8285",39.334565,-84.266136
"39","049","007211","39049007211","72.11",Census Tract 72.11,G5020,S,"17054829","317428","+40.0702610","-082.8021130",049_007211,49_007211,,49_7211,Franklin County,"Census Tract 72.11, Franklin County, Ohio","128","42","52","12","22","2838","0","18","217","232","242","1299","830","2820","2129","358","358","185","607","607","560","1628","39","49","7211","4396",49_7211,"4396",40.066959,-82.797212
"39","049","006241","39049006241","62.41",Census Tract 62.41,G5020,S,"8690929","33139","+40.0779400","-083.1658165",049_006241,49_006241,,49_6241,Franklin County,"Census Tract 62.41, Franklin County, Ohio","365","40","59","72","194","5397","32","508","1173","407","188","1637","1452","4857","3089","1485","1335","754","1178","1178","1139","1814","39","49","6241","8030",49_6241,"8030",40.077972,-83.165965
"39","049","007103","39049007103","71.03",Census Tract 71.03,G5020,S,"1473052","5899","+40.0597382","-082.8775834",049_007103,49_007103,,49_7103,Franklin County,"Census Tract 71.03, Franklin County, Ohio","148","2","66","54","26","2815","35","54","956","567","405","547","251","2726","798","822","794","365","395","388","207","1218","39","49","7103","3633",49_7103,"3633",40.059573,-82.877375
"39","049","007212","39049007212","72.12",Census Tract 72.12,G5020,S,"6861997","94568","+40.0781506","-082.8264421",049_007212,49_007212,,49_7212,Franklin County,"Census Tract 72.12, Franklin County, Ohio","147","25","27","62","33","3504","97","33","492","310","163","1575","834","3374","2409","670","670","379","957","957","709","1431","39","49","7212","5076",49_7212,"5076",40.078357,-82.829544
"39","049","007214","39049007214","72.14",Census Tract 72.14,G5020,S,"2168183","15642","+40.0856547","-082.8579548",049_007214,49_007214,,49_7214,Franklin County,"Census Tract 72.14, Franklin County, Ohio","168","38","25","77","28","2532","31","0","617","461","160","692","571","2501","1263","700","700","454","468","468","263","674","39","49","7214","3004",49_7214,"3004",40.087790,-82.855411
"39","049","007101","39049007101","71.01",Census Tract 71.01,G5020,S,"2064928","9690","+40.1022544","-082.9164744",049_007101,49_007101,,49_7101,Franklin County,"Census Tract 71.01, Franklin County, Ohio","90","0","1","21","68","2404","183","34","493","436","477","487","294","2187","781","693","603","442","353","353","89","672","39","49","7101","2997",49_7101,"2997",40.103412,-82.914553
"39","049","007215","39049007215","72.15",Census Tract 72.15,G5020,S,"5429325","32929","+40.1027952","-082.8472220",049_007215,49_007215,,49_7215,Franklin County,"Census Tract 72.15, Franklin County, Ohio","226","77","0","27","122","3984","31","0","566","773","282","1664","668","3953","2332","946","946","760","824","793","604","1531","39","49","7215","5613",49_7215,"5613",40.102379,-82.850820
"39","049","006991","39049006991","69.91",Census Tract 69.91,G5020,S,"6997011","108904","+40.1162217","-082.9625932",049_006991,49_006991,,49_6991,Franklin County,"Census Tract 69.91, Franklin County, Ohio","165","30","41","64","30","3134","0","9","324","391","190","1150","1070","3125","2220","383","383","284","607","607","525","1193","39","49","6991","4358",49_6991,"4358",40.120702,-82.957917
"39","049","010401","39049010401","104.01",Census Tract 104.01,G5020,S,"2575837","77533","+40.1327933","-083.1563217",049_010401,49_010401,,49_10401,Franklin County,"Census Tract 104.01, Franklin County, Ohio","41","0","0","21","20","1450","0","64","23","139","109","500","615","1386","1115","288","288","208","224","214","140","712","39","49","10401","2308",49_10401,"2308",40.135481,-83.158348
"39","113","040406","39113040406","404.06",Census Tract 404.06,G5020,S,"13914823","5738","+39.5956579","-084.1819779",113_040406,113_040406,,113_40406,Montgomery County,"Census Tract 404.06, Montgomery County, Ohio","349","22","118","117","92","4836","20","63","765","774","301","1404","1509","4753","2913","291","291","240","752","752","651","2014","39","113","40406","6746",113_40406,"6746",39.598164,-84.185156
"39","113","050104","39113050104","501.04",Census Tract 501.04,G5020,S,"2828367","0","+39.6432934","-084.2151792",113_050104,113_050104,,113_50104,Montgomery County,"Census Tract 501.04, Montgomery County, Ohio","110","0","42","21","47","1938","44","50","562","388","203","371","320","1844","691","234","234","151","380","357","172","505","39","113","50104","2378",113_50104,"2378",39.643294,-84.215179
"39","113","050105","39113050105","501.05",Census Tract 501.05,G5020,S,"3912972","0","+39.6613929","-084.2130055",113_050105,113_050105,,113_50105,Montgomery County,"Census Tract 501.05, Montgomery County, Ohio","171","16","65","61","29","3591","34","62","944","926","438","796","391","3495","1187","1045","1021","270","423","423","132","1176","39","113","50105","4967",113_50105,"4967",39.661393,-84.213006
"39","017","011110","39017011110","111.10",Census Tract 111.10,G5020,S,"6797425","0","+39.3243064","-084.3827935",017_011110,17_011110,,17_11110,Butler County,"Census Tract 111.10, Butler County, Ohio","376","0","132","168","76","4467","34","120","939","936","281","1387","770","4313","2157","666","666","442","773","760","516","1947","39","17","11110","6631",17_11110,"6631",39.324307,-84.382793
"39","035","177303","39035177303","1773.03",Census Tract 1773.03,G5020,S,"1621432","0","+41.4154026","-081.6995368",035_177303,35_177303,,35_177303,Cuyahoga County,"Census Tract 1773.03, Cuyahoga County, Ohio","342","63","135","90","54","3589","100","195","1290","915","286","537","266","3294","803","852","697","151","382","378","86","1497","39","35","177303","4470",35_177303,"4470",41.415402,-81.699537
"39","025","040401","39025040401","404.01",Census Tract 404.01,G5020,S,"12984982","530087","+39.2214602","-084.3065163",025_040401,25_040401,,25_40401,Clermont County,"Census Tract 404.01, Clermont County, Ohio","239","17","166","45","11","2906","5","77","573","528","325","931","467","2824","1398","340","340","73","430","407","215","1082","39","25","40401","3803",25_40401,"3803",39.211773,-84.287444
"39","017","011109","39017011109","111.09",Census Tract 111.09,G5020,S,"9524430","0","+39.3443044","-084.3800719",017_011109,17_011109,,17_11109,Butler County,"Census Tract 111.09, Butler County, Ohio","452","39","100","288","25","3051","83","119","631","650","208","835","525","2849","1360","666","637","298","684","650","422","1009","39","17","11109","4756",17_11109,"4756",39.344305,-84.380065
"39","035","120702","39035120702","1207.02",Census Tract 1207.02,G5020,S,"622382","0","+41.4590130","-081.5921528",035_120702,35_120702,,35_120702,Cuyahoga County,"Census Tract 1207.02, Cuyahoga County, Ohio","86","2","79","5","0","1097","62","268","337","223","126","48","33","767","81","103","45","8","191","85","7","508","39","35","120702","1579",35_120702,"1579",41.459013,-81.592153
"39","035","183606","39035183606","1836.06",Census Tract 1836.06,G5020,S,"503465","0","+41.4608143","-081.5506280",035_183606,35_183606,,35_183606,Cuyahoga County,"Census Tract 1836.06, Cuyahoga County, Ohio","83","14","38","26","5","1131","0","8","99","145","100","272","507","1123","779","350","350","285","202","202","125","387","39","35","183606","1803",35_183606,"1803",41.460814,-81.550628
"39","035","140900","39035140900","1409",Census Tract 1409,G5020,S,"686813","0","+41.5068084","-081.5502887",035_140900,35_140900,,35_140900,Cuyahoga County,"Census Tract 1409, Cuyahoga County, Ohio","119","4","35","55","25","1394","4","31","271","348","172","270","298","1359","568","328","328","197","246","234","79","467","39","35","140900","1982",35_140900,"1982",41.506808,-81.550289
"39","035","188107","39035188107","1881.07",Census Tract 1881.07,G5020,S,"2602380","7667","+41.4326982","-081.4989174",035_188107,35_188107,,35_188107,Cuyahoga County,"Census Tract 1881.07, Cuyahoga County, Ohio","263","24","112","127","0","1598","16","146","552","449","169","226","40","1436","266","557","535","145","415","365","74","319","39","35","188107","2668",35_188107,"2668",41.430930,-81.497971
"39","035","141602","39035141602","1416.02",Census Tract 1416.02,G5020,S,"520524","0","+41.4982512","-081.5606625",035_141602,35_141602,,35_141602,Cuyahoga County,"Census Tract 1416.02, Cuyahoga County, Ohio","87","2","34","13","38","1025","5","96","222","147","100","231","224","924","455","302","288","130","227","209","145","270","39","35","141602","1433",35_141602,"1433",41.498251,-81.560662
"39","035","116800","39035116800","1168",Census Tract 1168,G5020,S,"873776","0","+41.5372685","-081.5953090",035_116800,35_116800,,35_116800,Cuyahoga County,"Census Tract 1168, Cuyahoga County, Ohio","363","90","91","146","36","1310","82","183","352","426","121","81","65","1045","146","112","112","0","259","228","32","575","39","35","116800","2216",35_116800,"2216",41.537269,-81.595309
"39","035","106800","39035106800","1068",Census Tract 1068,G5020,S,"599242","0","+41.4361050","-081.7026817",035_106800,35_106800,,35_106800,Cuyahoga County,"Census Tract 1068, Cuyahoga County, Ohio","273","50","146","47","30","2161","120","282","641","666","224","155","73","1759","228","471","447","38","316","225","37","880","39","35","106800","3153",35_106800,"3153",41.436105,-81.702682
"39","035","104800","39035104800","1048",Census Tract 1048,G5020,S,"3282334","119014","+41.4631170","-081.6824394",035_104800,35_104800,,35_104800,Cuyahoga County,"Census Tract 1048, Cuyahoga County, Ohio","186","9","95","76","6","980","81","151","273","137","42","167","129","748","296","358","284","170","202","182","42","244","39","35","104800","1637",35_104800,"1637",41.465114,-81.684482
"39","035","140301","39035140301","1403.01",Census Tract 1403.01,G5020,S,"722898","0","+41.5333598","-081.5602847",035_140301,35_140301,,35_140301,Cuyahoga County,"Census Tract 1403.01, Cuyahoga County, Ohio","223","18","105","95","5","1294","10","127","367","285","168","205","132","1157","337","132","132","35","211","121","67","531","39","35","140301","2344",35_140301,"2344",41.533360,-81.560285
"39","049","009251","39049009251","92.51",Census Tract 92.51,G5020,S,"4467040","23764","+39.9797551","-082.8859676",049_009251,49_009251,,49_9251,Franklin County,"Census Tract 92.51, Franklin County, Ohio","261","0","261","0","0","918","18","53","387","195","154","66","45","847","111","306","235","34","249","249","0","303","39","49","9251","1694",49_9251,"1694",39.979961,-82.887101
"39","049","007963","39049007963","79.63",Census Tract 79.63,G5020,S,"2975288","428993","+40.0549603","-083.1056275",049_007963,49_007963,,49_7963,Franklin County,"Census Tract 79.63, Franklin County, Ohio","273","23","71","115","64","2508","0","253","350","332","94","1014","465","2255","1479","255","255","113","543","543","466","1184","39","49","7963","3535",49_7963,"3535",40.054767,-83.106617
"39","049","008382","39049008382","83.82",Census Tract 83.82,G5020,S,"3255730","36363","+39.9108208","-083.0865826",049_008382,49_008382,,49_8382,Franklin County,"Census Tract 83.82, Franklin County, Ohio","185","0","63","74","48","2193","14","143","641","400","236","664","95","2036","759","742","742","416","414","392","140","766","39","49","8382","3064",49_8382,"3064",39.911362,-83.086284
"39","049","007956","39049007956","79.56",Census Tract 79.56,G5020,S,"4095858","9118","+40.0086900","-083.1371292",049_007956,49_007956,,49_7956,Franklin County,"Census Tract 79.56, Franklin County, Ohio","414","47","135","189","43","2860","0","65","577","453","312","973","480","2795","1453","420","390","294","1077","1077","463","1109","39","49","7956","4628",49_7956,"4628",40.009541,-83.136781
"39","049","006239","39049006239","62.39",Census Tract 62.39,G5020,S,"6216831","62123","+40.0827847","-083.1445653",049_006239,49_006239,,49_6239,Franklin County,"Census Tract 62.39, Franklin County, Ohio","404","0","202","139","63","4442","0","314","388","506","222","2331","681","4128","3012","1255","1255","1189","1461","1445","986","1235","39","49","6239","6512",49_6239,"6512",40.081745,-83.145518
"39","049","010502","39049010502","105.02",Census Tract 105.02,G5020,S,"5689522","81438","+40.1037488","-083.1431655",049_010502,49_010502,,49_10502,Franklin County,"Census Tract 105.02, Franklin County, Ohio","48","0","36","0","12","2332","0","52","262","387","118","784","729","2280","1513","328","289","177","619","619","443","1081","39","49","10502","3394",49_10502,"3394",40.106631,-83.143929
"39","049","009395","39049009395","93.95",Census Tract 93.95,G5020,S,"2541162","2612","+39.9721525","-082.8281764",049_009395,49_009395,,49_9395,Franklin County,"Census Tract 93.95, Franklin County, Ohio","282","127","11","144","0","3298","16","90","972","794","310","840","276","3192","1116","501","478","243","561","557","172","1036","39","49","9395","4308",49_9395,"4308",39.971608,-82.828681
"39","049","010900","39049010900","109",Census Tract 109,G5020,S,"4396562","53452","+40.0708024","-082.8816563",049_010900,49_010900,,49_10900,Franklin County,"Census Tract 109, Franklin County, Ohio","255","12","122","59","62","3690","177","35","581","741","193","1255","708","3478","1963","662","635","432","982","981","841","1378","39","49","10900","5266",49_10900,"5266",40.070906,-82.875711
"39","049","007102","39049007102","71.02",Census Tract 71.02,G5020,S,"2818632","15816","+40.1054731","-082.8950549",049_007102,49_007102,,49_7102,Franklin County,"Census Tract 71.02, Franklin County, Ohio","50","10","30","10","0","2565","21","45","514","281","79","957","668","2499","1625","321","321","255","383","372","279","845","39","49","7102","3255",49_7102,"3255",40.105471,-82.894388
"39","049","007306","39049007306","73.06",Census Tract 73.06,G5020,S,"6548017","84526","+40.0457100","-082.8310121",049_007306,49_007306,,49_7306,Franklin County,"Census Tract 73.06, Franklin County, Ohio","171","15","12","112","32","2926","27","0","360","299","198","1242","800","2899","2042","398","398","271","567","567","503","1202","39","49","7306","4207",49_7306,"4207",40.044275,-82.834993
"39","049","007303","39049007303","73.03",Census Tract 73.03,G5020,S,"11925195","214890","+40.0052313","-082.8155696",049_007303,49_007303,,49_7303,Franklin County,"Census Tract 73.03, Franklin County, Ohio","293","0","33","151","109","3861","45","199","873","905","167","1185","487","3617","1672","576","576","304","849","650","392","1465","39","49","7303","5562",49_7303,"5562",40.010097,-82.811710
"39","049","001302","39049001302","13.02",Census Tract 13.02,G5020,S,"318139","0","+39.9990269","-083.0039913",049_001302,49_001302,,49_1302,Franklin County,"Census Tract 13.02, Franklin County, Ohio","2347","0","442","1586","319","48","0","0","14","19","4","0","11","48","11","15","15","11","19","19","0","14","39","49","1302","2400",49_1302,"2400",39.999027,-83.003991
"39","049","009396","39049009396","93.96",Census Tract 93.96,G5020,S,"1601589","12617","+39.9370996","-082.8371964",049_009396,49_009396,,49_9396,Franklin County,"Census Tract 93.96, Franklin County, Ohio","245","27","112","88","18","2005","2","59","604","583","114","574","69","1944","643","477","464","199","614","614","127","874","39","49","9396","3354",49_9396,"3354",39.937876,-82.839587
"39","049","001301","39049001301","13.01",Census Tract 13.01,G5020,S,"365891","0","+39.9976988","-082.9987260",049_001301,49_001301,,49_1301,Franklin County,"Census Tract 13.01, Franklin County, Ohio","2210","0","54","1723","433","818","4","47","84","314","36","253","80","767","333","412","365","247","92","92","29","223","39","49","1301","3126",49_1301,"3126",39.997699,-82.998726
"39","049","004002","39049004002","40.02",Census Tract 40.02,G5020,S,"1269467","73669","+39.9569656","-082.9982603",049_004002,49_004002,,49_4002,Franklin County,"Census Tract 40.02, Franklin County, Ohio","216","0","0","0","216","1571","0","183","186","225","100","459","418","1388","877","595","595","484","132","132","79","501","39","49","4002","1787",49_4002,"1787",39.957388,-82.998438
"39","049","007301","39049007301","73.01",Census Tract 73.01,G5020,S,"2755021","26285","+39.9901013","-082.8037743",049_007301,49_007301,,49_7301,Franklin County,"Census Tract 73.01, Franklin County, Ohio","949","462","238","242","7","3889","117","28","1224","920","337","1076","187","3744","1263","1151","1151","611","823","795","211","1614","39","49","7301","6484",49_7301,"6484",39.990993,-82.801822
"39","057","210300","39057210300","2103",Census Tract 2103,G5020,S,"9455402","5964","+39.7180734","-084.0774071",057_210300,57_210300,,57_210300,Greene County,"Census Tract 2103, Greene County, Ohio","232","27","48","130","27","2705","12","19","573","561","402","575","563","2674","1138","278","277","158","514","514","277","1133","39","57","210300","3722",57_210300,"3722",39.721263,-84.078260
"39","061","003700","39061003700","37",Census Tract 37,G5020,S,"667549","0","+39.1287718","-084.4835535",061_003700,61_003700,,61_3700,Hamilton County,"Census Tract 37, Hamilton County, Ohio","299","42","98","159","0","1105","22","176","381","224","79","187","36","907","223","111","111","70","65","65","13","694","39","61","3700","1549",61_3700,"1549",39.128772,-84.483553
"39","061","003800","39061003800","38",Census Tract 38,G5020,S,"1208949","0","+39.1421637","-084.4743022",061_003800,61_003800,,61_3800,Hamilton County,"Census Tract 38, Hamilton County, Ohio","240","16","74","134","16","1236","15","117","399","372","33","196","104","1104","300","324","324","96","131","131","47","570","39","61","3800","1893",61_3800,"1893",39.142164,-84.474302
"39","153","531802","39153531802","5318.02",Census Tract 5318.02,G5020,S,"11934868","259062","+41.0094637","-081.5074864",153_531802,153_531802,,153_531802,Summit County,"Census Tract 5318.02, Summit County, Ohio","307","25","179","77","26","3107","100","159","1093","639","382","587","147","2848","734","646","620","284","476","465","143","1199","39","153","531802","4156",153_531802,"4156",41.009411,-81.507990
"39","057","210402","39057210402","2104.02",Census Tract 2104.02,G5020,S,"6958232","5794","+39.7043590","-084.0850890",057_210402,57_210402,,57_210402,Greene County,"Census Tract 2104.02, Greene County, Ohio","272","33","18","135","86","3528","5","152","621","796","374","922","658","3371","1580","380","380","292","497","481","190","1476","39","57","210402","4636",57_210402,"4636",39.704526,-84.086320
"39","061","024324","39061024324","243.24",Census Tract 243.24,G5020,S,"4167067","10715","+39.2805459","-084.2935206",061_024324,61_024324,,61_24324,Hamilton County,"Census Tract 243.24, Hamilton County, Ohio","147","0","51","80","16","3271","42","29","624","563","430","879","704","3200","1583","460","420","242","762","762","508","1058","39","61","24324","4501",61_24324,"4501",39.280462,-84.294174
"39","061","001800","39061001800","18",Census Tract 18,G5020,S,"513766","0","+39.1150031","-084.5059295",061_001800,61_001800,,61_1800,Hamilton County,"Census Tract 18, Hamilton County, Ohio","97","13","21","34","29","1128","18","45","154","248","26","381","256","1065","637","398","380","253","288","283","153","290","39","61","1800","1407",61_1800,"1407",39.115003,-84.505929
